CLICKS, MaxCPM5
1474542997,11,161
1474543007,6,75
1474543018,10,161
1474543028,5,66
1474543038,4,87
1474543048,6,78
1474543058,5,58
1474543068,4,58
1474543078,7,57
1474543088,8,79
1474543098,6,69
1474543108,7,72
1474543118,8,137
1474543128,3,44
1474543138,9,103
1474543148,5,100
1474543158,3,24
1474543168,4,31
1474543178,3,41
1474543188,5,45
1474543198,9,270
1474543208,8,83
1474543218,7,60
1474543228,5,116
1474543238,4,36
1474543248,11,128
1474543258,4,128
1474543268,7,60
1474543278,11,110
1474543288,6,99
1474543298,4,40
1474543308,10,115
1474543318,5,58
1474543328,4,41
1474543338,7,103
1474543348,6,77
1474543358,5,65
1474543368,4,53
1474543378,5,33
1474543388,5,44
1474543398,9,113
1474543408,4,44
1474543418,7,68
1474543428,5,70
1474543438,6,88
1474543448,1,26
1474543458,11,137
1474543468,5,84
1474543478,3,32
1474543488,12,146
1474543498,10,425
1474543508,11,313
1474543518,12,507
1474543528,5,60
1474543538,7,66
1474543548,10,147
1474543558,6,73
1474543568,0,0
1474543578,6,47
1474543588,5,121
1474543598,4,79
1474543608,7,79
1474543618,8,90
1474543628,5,114
1474543638,5,40
1474543648,8,93
1474543658,3,32
1474543668,6,116
1474543678,4,39
1474543688,4,40
1474543698,5,33
1474543708,6,76
1474543718,7,111
1474543728,6,80
1474543738,10,179
1474543748,5,60
1474543758,7,89
1474543768,4,135
1474543778,4,25
1474543788,13,142
1474543798,11,146
1474543808,5,60
1474543818,7,99
1474543828,8,261
1474543838,8,92
1474543848,6,61
1474543858,4,41
1474543868,6,99
1474543878,8,121
1474543888,3,56
1474543898,7,72
1474543908,1,40
1474543918,6,73
1474543928,9,82
1474543938,7,90
1474543948,5,100
1474543958,1,23
1474543968,6,69
1474543978,5,60
1474543988,7,85
1474543998,6,61
1474544008,12,202
1474544018,12,219
1474544028,8,149
1474544038,7,70
1474544048,5,60
1474544059,4,32
1474544069,9,112
1474544079,5,102
1474544089,3,27
1474544099,6,37
1474544109,7,159
1474544119,6,52
1474544129,7,112
1474544139,9,142
1474544149,2,30
1474544159,3,35
1474544169,2,16
1474544179,4,35
1474544189,4,27
1474544199,6,56
1474544209,7,88
1474544219,2,27
1474544229,6,60
1474544239,5,46
1474544249,5,107
1474544259,3,28
1474544269,5,36
1474544279,5,56
1474544289,5,49
1474544299,7,87
1474544309,4,38
1474544319,5,70
1474544329,7,57
1474544339,8,92
1474544349,4,51
1474544359,7,99
1474544369,1,20
1474544379,5,43
1474544389,3,24
1474544399,7,50
1474544409,4,69
1474544419,5,37
1474544429,9,96
1474544439,4,39
1474544449,3,25
1474544459,6,67
1474544469,5,50
1474544479,4,39
1474544489,8,112
1474544499,9,132
1474544509,11,552
1474544519,5,83
1474544529,4,54
1474544539,5,49
1474544549,4,30
1474544559,3,29
1474544569,5,40
1474544579,6,110
1474544589,8,111
1474544599,5,77
1474544609,6,50
1474544619,6,69
1474544629,7,147
1474544639,4,45
1474544649,4,30
1474544659,6,49
1474544669,1,33
1474544679,7,86
1474544689,4,52
1474544699,4,63
1474544709,5,35
1474544719,5,39
1474544729,6,55
1474544739,11,124
1474544749,7,242
1474544759,8,125
1474544769,10,95
1474544779,4,30
1474544789,5,64
1474544799,2,32
1474544809,5,46
1474544819,9,236
1474544829,8,85
1474544839,7,196
1474544849,9,104
1474544859,8,189
1474544869,8,164
1474544879,10,112
1474544889,5,79
1474544899,2,19
1474544909,4,55
1474544919,4,32
1474544929,2,27
1474544939,5,42
1474544949,14,296
1474544959,6,63
1474544969,6,66
1474544979,10,100
1474544989,6,60
1474544999,9,246
1474545009,5,46
1474545019,4,53
1474545029,7,95
1474545039,5,45
1474545049,5,75
1474545059,8,88
1474545070,3,52
1474545080,9,165
1474545090,8,84
1474545100,3,64
1474545110,9,145
1474545120,7,83
1474545130,6,54
1474545140,7,122
1474545150,6,124
1474545160,3,25
1474545170,6,100
1474545180,4,63
1474545190,4,65
1474545200,4,29
1474545210,6,127
1474545220,4,44
1474545230,3,18
1474545240,6,77
1474545250,4,51
1474545260,6,54
1474545270,4,40
1474545280,5,81
1474545290,9,151
1474545300,8,100
1474545310,4,44
1474545320,3,25
1474545330,5,39
1474545340,6,65
1474545350,6,85
1474545360,7,75
1474545370,6,46
1474545380,3,137
1474545390,5,43
1474545400,5,54
1474545410,3,32
1474545420,1,15
1474545430,9,112
1474545440,4,47
1474545450,7,53
1474545460,3,52
1474545470,4,24
1474545480,7,87
1474545490,5,114
1474545500,5,34
1474545510,4,47
1474545520,4,34
1474545530,6,71
1474545540,5,62
1474545550,3,27
1474545560,8,79
1474545570,8,107
1474545580,8,101
1474545590,6,72
1474545600,2,37
1474545610,10,112
1474545620,2,34
1474545630,6,44
1474545640,5,57
1474545650,6,88
1474545660,7,67
1474545670,3,39
1474545680,5,63
1474545690,7,111
1474545700,2,22
1474545710,3,29
1474545720,4,26
1474545730,10,125
1474545740,1,26
1474545750,7,113
1474545760,4,28
1474545770,8,60
1474545780,5,66
1474545790,2,28
1474545800,3,24
1474545810,3,19
1474545820,10,127
1474545830,8,171
1474545840,5,81
1474545850,2,25
1474545860,8,105
1474545870,7,101
1474545880,8,89
1474545890,6,88
1474545900,9,85
1474545910,6,65
1474545920,7,68
1474545930,6,62
1474545940,6,81
1474545950,8,156
1474545960,1,29
1474545970,6,185
1474545980,3,27
1474545990,9,128
1474546000,6,70
1474546010,3,77
1474546020,7,86
1474546030,3,78
1474546040,6,91
1474546050,7,115
1474546060,6,42
1474546070,5,47
1474546080,8,543
1474546090,4,50
1474546100,3,35
1474546111,2,27
1474546121,4,23
1474546131,6,65
1474546141,5,41
1474546151,6,51
1474546161,6,91
1474546171,4,55
1474546181,5,43
1474546191,7,93
1474546201,4,47
1474546211,5,53
1474546221,3,78
1474546231,10,135
1474546241,5,86
1474546251,5,66
1474546261,7,57
1474546271,4,73
1474546281,5,87
1474546291,6,53
1474546301,7,70
1474546311,4,50
1474546321,7,63
1474546331,5,55
1474546341,6,73
1474546351,6,61
1474546361,4,57
1474546371,1,21
1474546381,4,25
1474546391,2,27
1474546401,5,47
1474546411,6,54
1474546421,0,0
1474546431,3,19
1474546441,6,39
1474546451,1,27
1474546461,5,46
1474546471,7,87
1474546481,4,53
1474546491,3,35
1474546501,4,26
1474546511,5,75
1474546521,3,33
1474546531,7,62
1474546541,2,23
1474546551,5,76
1474546561,2,20
1474546571,6,68
1474546581,1,24
1474546591,3,17
1474546601,7,56
1474546611,6,77
1474546621,8,79
1474546631,9,99
1474546641,4,60
1474546651,5,39
1474546661,4,37
1474546671,8,115
1474546681,5,51
1474546691,5,69
1474546701,3,24
1474546711,5,54
1474546721,7,72
1474546731,7,112
1474546741,5,53
1474546751,6,69
1474546761,5,143
1474546771,4,43
1474546781,8,111
1474546791,4,62
1474546801,4,54
1474546811,7,84
1474546821,3,40
1474546831,4,35
1474546841,4,22
1474546851,9,131
1474546861,12,216
1474546871,7,77
1474546881,6,92
1474546891,7,90
1474546901,11,236
1474546911,3,39
1474546921,3,23
1474546931,6,51
1474546941,4,44
1474546951,8,146
1474546961,5,160
1474546971,5,44
1474546981,4,49
1474546991,4,44
1474547001,6,43
1474547011,3,51
1474547021,6,51
1474547031,4,59
1474547041,7,70
1474547051,10,184
1474547061,6,79
1474547071,9,81
1474547081,7,254
1474547091,8,160
1474547101,3,42
1474547111,9,139
1474547121,6,86
1474547131,7,81
1474547141,3,26
1474547152,7,77
1474547162,4,41
1474547172,7,98
1474547182,6,42
1474547192,5,97
1474547202,10,386
1474547212,4,97
1474547222,3,35
1474547232,9,144
1474547242,6,110
1474547252,12,277
1474547262,5,77
1474547272,5,49
1474547282,12,124
1474547292,12,492
1474547302,8,93
1474547312,9,93
1474547322,5,65
1474547332,3,41
1474547342,2,18
1474547352,6,50
1474547362,1,29
1474547372,2,14
1474547382,4,53
1474547392,6,92
1474547402,7,255
1474547412,5,51
1474547422,10,85
1474547432,6,96
1474547442,0,0
1474547452,6,123
1474547462,4,61
1474547472,3,29
1474547482,9,83
1474547492,2,88
1474547502,4,24
1474547512,6,40
1474547522,4,139
1474547532,7,58
1474547542,4,28
1474547552,5,88
1474547562,6,92
1474547572,4,33
1474547582,3,34
1474547592,8,210
1474547602,12,162
1474547612,6,92
1474547622,6,81
1474547632,8,115
1474547642,6,111
1474547652,6,75
1474547662,7,62
1474547672,6,56
1474547682,6,67
1474547692,4,74
1474547702,7,59
1474547712,7,76
1474547722,5,48
1474547732,5,63
1474547742,9,144
1474547752,7,66
1474547762,5,127
1474547772,9,201
1474547782,8,140
1474547792,9,77
1474547802,7,62
1474547812,7,146
1474547822,8,104
1474547832,3,59
1474547842,4,29
1474547852,5,58
1474547862,5,65
1474547872,6,85
1474547882,4,59
1474547892,3,33
1474547902,5,38
1474547912,7,90
1474547922,4,45
1474547932,4,30
1474547942,8,310
1474547952,2,30
1474547962,4,28
1474547972,3,43
1474547982,16,544
1474547992,5,60
1474548002,5,59
1474548012,6,108
1474548022,6,62
1474548032,6,67
1474548042,9,142
1474548052,4,52
1474548062,3,35
1474548072,4,30
1474548082,6,43
1474548092,4,38
1474548102,5,69
1474548112,6,48
1474548122,5,63
1474548132,8,116
1474548142,6,73
1474548153,8,102
1474548163,5,95
1474548173,4,29
1474548183,5,77
1474548193,5,64
1474548203,6,163
1474548213,3,32
1474548223,2,26
1474548233,5,35
1474548243,6,50
1474548253,9,98
1474548263,6,58
1474548273,6,53
1474548283,5,62
1474548293,5,56
1474548303,6,42
1474548313,3,53
1474548323,10,166
1474548333,10,170
1474548343,10,111
1474548353,7,113
1474548363,5,49
1474548373,9,104
1474548383,8,171
1474548393,3,108
1474548403,8,75
1474548413,5,77
1474548423,1,20
1474548433,9,132
1474548443,5,59
1474548453,2,24
1474548463,6,49
1474548473,5,41
1474548483,7,64
1474548493,6,55
1474548503,5,46
1474548513,7,238
1474548523,7,74
1474548533,5,70
1474548543,10,139
1474548553,10,214
1474548563,4,48
1474548573,5,57
1474548583,7,120
1474548593,5,59
1474548603,9,92
1474548613,6,100
1474548623,6,49
1474548633,5,64
1474548643,7,79
1474548653,2,22
1474548663,5,50
1474548673,5,36
1474548683,4,44
1474548693,7,146
1474548703,2,20
1474548713,7,55
1474548723,7,83
1474548733,6,69
1474548743,9,164
1474548753,8,97
1474548763,8,113
1474548773,10,125
1474548783,2,64
1474548793,6,86
1474548803,4,36
1474548813,4,38
1474548823,5,37
1474548833,7,128
1474548843,4,39
1474548853,4,46
1474548863,8,68
1474548873,4,62
1474548883,6,45
1474548893,2,32
1474548903,4,30
1474548913,8,100
1474548923,8,111
1474548933,4,30
1474548943,3,59
1474548953,2,17
1474548963,4,26
1474548973,11,117
1474548983,4,59
1474548993,8,104
1474549003,4,35
1474549013,9,117
1474549023,3,27
1474549033,3,42
1474549043,3,23
1474549053,5,53
1474549063,4,43
1474549073,6,54
1474549083,4,59
1474549093,6,63
1474549103,8,116
1474549113,3,49
1474549123,5,41
1474549133,5,55
1474549143,9,109
1474549153,6,87
1474549163,8,338
1474549173,6,61
1474549184,4,49
1474549194,6,151
1474549204,4,30
1474549214,5,40
1474549224,6,53
1474549234,10,170
1474549244,7,222
1474549254,8,94
1474549264,6,61
1474549274,5,44
1474549284,3,67
1474549294,8,80
1474549304,7,87
1474549314,7,274
1474549324,6,288
1474549334,2,29
1474549344,11,293
1474549354,7,89
1474549364,10,152
1474549374,5,61
1474549384,6,84
1474549394,3,34
1474549404,8,69
1474549414,7,69
1474549424,5,57
1474549434,4,29
1474549444,4,47
1474549454,6,51
1474549464,4,35
1474549474,6,83
1474549484,3,37
1474549494,11,138
1474549504,8,203
1474549514,3,30
1474549524,3,32
1474549534,7,49
1474549544,6,58
1474549554,5,64
1474549564,4,32
1474549574,8,191
1474549584,9,117
1474549594,7,80
1474549604,5,63
1474549614,5,34
1474549624,7,66
1474549634,6,80
1474549644,7,91
1474549654,5,107
1474549664,6,55
1474549674,6,72
1474549684,7,103
1474549694,5,46
1474549704,5,42
1474549714,5,59
1474549724,6,86
1474549734,4,34
1474549744,5,43
1474549754,3,53
1474549764,5,92
1474549774,6,83
1474549784,5,90
1474549794,3,32
1474549804,6,53
1474549814,4,30
1474549824,7,108
1474549834,10,222
1474549844,4,40
1474549854,8,85
1474549864,5,84
1474549874,7,76
1474549884,4,54
1474549894,4,43
1474549904,5,64
1474549914,7,125
1474549924,6,86
1474549934,4,46
1474549944,10,220
1474549954,7,170
1474549964,3,36
1474549974,4,32
1474549984,12,202
1474549994,2,31
1474550004,6,79
1474550014,3,24
1474550024,8,98
1474550034,5,49
1474550044,4,71
1474550054,6,48
1474550064,4,58
1474550074,3,32
1474550084,8,115
1474550094,4,163
1474550104,8,76
1474550114,2,49
1474550124,6,136
1474550134,3,34
1474550144,6,49
1474550154,8,112
1474550164,5,91
1474550174,4,26
1474550184,8,97
1474550194,8,122
1474550204,5,70
1474550215,6,52
1474550225,4,39
1474550235,9,73
1474550245,9,134
1474550255,3,44
1474550265,3,29
1474550275,5,77
1474550285,5,148
1474550295,4,34
1474550305,6,70
1474550315,7,241
1474550325,6,198
1474550335,8,140
1474550345,6,75
1474550355,4,52
1474550365,3,29
1474550375,11,103
1474550385,7,71
1474550395,3,51
1474550405,4,29
1474550415,3,32
1474550425,9,70
1474550435,6,106
1474550445,6,89
1474550455,6,278
1474550465,5,45
1474550475,5,69
1474550485,6,88
1474550495,6,85
1474550505,8,94
1474550515,9,88
1474550525,3,62
1474550535,5,97
1474550545,4,28
1474550555,7,89
1474550565,7,99
1474550575,2,93
1474550585,5,54
1474550595,8,82
1474550605,4,32
1474550615,6,67
1474550625,3,25
1474550635,7,91
1474550645,4,44
1474550655,1,19
1474550665,9,200
1474550675,5,63
1474550685,4,38
1474550695,6,217
1474550705,7,91
1474550715,7,52
1474550725,8,129
1474550735,4,48
1474550745,2,57
1474550755,10,175
1474550765,7,78
1474550775,7,107
1474550785,5,65
1474550795,6,88
1474550805,3,37
1474550815,7,69
1474550825,10,112
1474550835,3,37
1474550845,8,96
1474550855,8,77
1474550865,6,78
1474550875,5,81
1474550885,5,49
1474550895,4,41
1474550905,9,104
1474550915,6,114
1474550925,7,74
1474550935,4,79
1474550945,7,119
1474550955,5,36
1474550965,6,91
1474550975,7,91
1474550985,9,95
1474550995,14,245
1474551005,4,63
1474551015,4,38
1474551025,9,152
1474551035,9,145
1474551045,2,68
1474551055,6,170
1474551065,6,85
1474551075,5,74
1474551085,8,52
1474551095,8,70
1474551105,7,97
1474551115,1,49
1474551125,4,20
1474551135,8,110
1474551145,5,129
1474551155,7,77
1474551165,5,49
1474551175,8,153
1474551185,4,51
1474551195,3,42
1474551205,4,29
1474551215,5,39
1474551225,9,172
1474551235,3,157
1474551245,5,32
1474551256,6,62
1474551266,4,39
1474551276,7,65
1474551286,4,58
1474551296,4,28
1474551306,2,32
1474551316,11,160
1474551326,5,86
1474551336,8,82
1474551346,4,106
1474551356,4,35
1474551366,7,178
1474551376,6,65
1474551386,9,200
1474551396,5,101
1474551406,3,47
1474551416,3,20
1474551426,2,30
1474551436,2,20
1474551446,1,15
1474551456,9,201
1474551466,9,148
1474551476,6,269
1474551486,6,61
1474551496,6,88
1474551506,10,118
1474551516,1,26
1474551526,9,195
1474551536,4,64
1474551546,4,36
1474551556,5,36
1474551566,5,43
1474551576,3,29
1474551586,9,167
1474551596,4,76
1474551606,1,22
1474551616,5,31
1474551626,3,29
1474551636,1,14
1474551646,4,37
1474551656,2,20
1474551666,5,70
1474551676,6,50
1474551686,5,43
1474551696,5,47
1474551706,2,31
1474551716,2,20
1474551726,9,109
1474551736,6,109
1474551746,4,45
1474551756,3,29
1474551766,5,45
1474551776,3,38
1474551786,7,84
1474551796,6,43
1474551806,7,101
1474551816,4,57
1474551826,5,52
1474551836,4,57
1474551846,5,43
1474551856,6,95
1474551866,10,142
1474551876,5,74
1474551886,3,45
1474551896,7,70
1474551906,4,27
1474551916,4,34
1474551926,7,76
1474551936,3,29
1474551946,9,153
1474551956,5,78
1474551966,8,63
1474551976,4,63
1474551986,5,37
1474551996,5,48
1474552006,7,106
1474552016,6,55
1474552026,7,115
1474552036,5,101
1474552046,3,39
1474552056,1,19
1474552066,7,77
1474552076,6,78
1474552086,8,107
1474552096,5,64
1474552106,4,37
1474552116,3,21
1474552126,4,60
1474552136,3,26
1474552146,4,29
1474552156,6,91
1474552166,3,48
1474552176,5,128
1474552186,10,155
1474552196,6,91
1474552206,7,50
1474552216,6,120
1474552226,6,49
1474552236,9,114
1474552246,4,34
1474552256,4,44
1474552266,3,33
1474552276,4,29
1474552286,5,40
1474552296,7,75
1474552306,3,69
1474552317,6,38
1474552327,9,125
1474552337,5,147
1474552347,4,97
1474552357,5,71
1474552367,9,142
1474552377,8,140
1474552387,5,60
1474552397,5,50
1474552407,6,56
1474552417,3,35
1474552427,11,110
1474552437,8,117
1474552447,5,68
1474552457,4,29
1474552467,5,58
1474552477,5,41
1474552487,2,22
1474552497,6,52
1474552507,3,37
1474552517,10,275
1474552527,7,132
1474552537,5,78
1474552547,3,36
1474552557,7,63
1474552567,5,54
1474552577,6,91
1474552587,8,88
1474552597,3,40
1474552607,8,57
1474552617,6,56
1474552627,5,79
1474552637,3,22
1474552647,4,30
1474552657,2,34
1474552667,4,39
1474552677,10,300
1474552687,3,92
1474552697,10,360
1474552707,3,34
1474552717,8,93
1474552727,3,31
1474552737,3,28
1474552747,3,22
1474552757,6,61
1474552767,2,44
1474552777,7,47
1474552787,2,37
1474552797,8,189
1474552807,4,66
1474552817,6,38
1474552827,6,89
1474552837,10,89
1474552847,10,126
1474552857,1,73
1474552867,11,173
1474552877,6,58
1474552887,4,43
1474552897,7,73
1474552907,5,59
1474552917,4,39
1474552927,9,128
1474552937,5,64
1474552947,6,75
1474552957,1,19
1474552967,8,72
1474552977,7,84
1474552987,2,32
1474552997,8,73
1474553007,5,102
1474553017,1,43
1474553027,4,21
1474553037,3,30
1474553047,4,30
1474553057,9,290
1474553067,9,124
1474553077,7,84
1474553087,3,53
1474553097,2,25
1474553107,6,55
1474553117,7,108
1474553127,2,25
1474553137,7,203
1474553147,6,86
1474553157,3,34
1474553167,6,215
1474553177,4,28
1474553187,6,55
1474553197,2,22
1474553207,6,56
1474553217,3,28
1474553227,3,31
1474553237,3,41
1474553247,4,43
1474553257,6,75
1474553267,7,67
1474553277,2,32
1474553287,3,27
1474553297,2,24
1474553307,0,0
1474553317,5,68
1474553327,9,187
1474553337,3,39
1474553348,5,43
1474553358,7,72
1474553368,4,50
1474553378,3,25
1474553388,8,155
1474553398,7,72
1474553408,4,48
1474553418,6,59
1474553428,3,30
1474553438,3,28
1474553448,4,41
1474553458,5,106
1474553468,4,29
1474553478,4,53
1474553488,4,30
1474553498,2,22
1474553508,8,62
1474553518,4,54
1474553528,9,71
1474553538,7,127
1474553548,2,28
1474553558,4,29
1474553568,6,56
1474553578,9,164
1474553588,4,67
1474553598,14,160
1474553608,8,93
1474553618,3,65
1474553628,2,22
1474553638,5,35
1474553648,2,46
1474553658,6,72
1474553668,2,67
1474553678,3,19
1474553688,3,35
1474553698,2,26
1474553708,4,28
1474553718,6,49
1474553728,6,105
1474553738,6,41
1474553748,10,151
1474553758,2,54
1474553768,4,24
1474553778,10,156
1474553788,10,81
1474553798,6,262
1474553808,3,30
1474553818,4,46
1474553828,7,53
1474553838,6,71
1474553848,4,73
1474553858,6,48
1474553868,2,37
1474553878,6,79
1474553888,6,81
1474553898,6,68
1474553908,1,24
1474553918,5,48
1474553928,3,36
1474553938,5,42
1474553948,3,47
1474553958,8,126
1474553968,4,45
1474553978,7,59
1474553988,8,72
1474553998,3,29
1474554008,5,63
1474554018,2,35
1474554028,3,24
1474554038,2,23
1474554048,5,59
1474554058,5,72
1474554068,4,42
1474554078,4,31
1474554088,3,38
1474554098,5,52
1474554108,6,55
1474554118,4,94
1474554128,1,27
1474554138,5,38
1474554148,7,63
1474554158,6,72
1474554168,5,84
1474554178,4,53
1474554188,5,34
1474554198,4,50
1474554208,8,146
1474554218,8,227
1474554228,5,63
1474554238,11,121
1474554248,8,109
1474554258,2,62
1474554268,6,76
1474554278,4,33
1474554288,9,121
1474554298,4,93
1474554308,9,95
1474554318,4,42
1474554328,6,62
1474554338,1,27
1474554348,7,56
1474554358,10,123
1474554368,6,127
1474554378,5,75
1474554388,6,50
1474554399,10,146
1474554409,4,53
1474554419,3,43
1474554429,5,97
1474554439,7,71
1474554449,9,187
1474554459,2,124
1474554469,6,42
1474554479,5,88
1474554489,5,58
1474554499,3,31
1474554509,4,28
1474554519,5,121
1474554529,12,334
1474554539,6,160
1474554549,8,69
1474554559,4,62
1474554569,5,61
1474554579,8,189
1474554589,8,68
1474554599,4,59
1474554609,2,26
1474554619,3,23
1474554629,6,70
1474554639,3,36
1474554649,7,96
1474554659,4,57
1474554669,8,79
1474554679,6,91
1474554689,5,38
1474554699,5,57
1474554709,7,86
1474554719,5,73
1474554729,4,29
1474554739,7,97
1474554749,5,49
1474554759,5,59
1474554769,4,39
1474554779,5,36
1474554789,5,54
1474554799,2,36
1474554809,3,23
1474554819,3,25
1474554829,8,63
1474554839,7,74
1474554849,3,82
1474554859,2,25
1474554869,8,60
1474554879,7,143
1474554889,3,46
1474554899,13,300
1474554909,5,91
1474554919,5,63
1474554929,7,70
1474554939,6,61
1474554949,5,56
1474554959,5,59
1474554969,6,109
1474554979,10,100
1474554989,4,117
1474554999,5,53
1474555009,4,28
1474555019,4,62
1474555029,5,38
1474555039,9,191
1474555049,5,65
1474555059,3,37
1474555069,5,39
1474555079,5,83
1474555089,7,73
1474555099,5,56
1474555109,6,81
1474555119,4,40
1474555129,10,125
1474555139,4,56
1474555149,7,84
1474555159,5,89
1474555169,6,66
1474555179,5,62
1474555189,6,82
1474555199,9,88
1474555209,4,63
1474555219,6,114
1474555229,7,86
1474555239,6,105
1474555249,8,69
1474555259,6,126
1474555269,6,36
1474555279,3,38
1474555289,8,121
1474555299,4,45
1474555309,4,55
1474555319,5,40
1474555329,5,46
1474555339,9,217
1474555349,6,58
1474555359,11,189
1474555369,3,49
1474555379,5,41
1474555389,5,40
1474555399,6,67
1474555409,6,82
1474555419,2,73
1474555429,6,134
1474555439,7,73
1474555449,6,83
1474555460,8,108
1474555470,6,112
1474555480,5,64
1474555490,4,32
1474555500,4,36
1474555510,3,50
1474555520,6,37
1474555530,3,36
1474555540,8,122
1474555550,8,345
1474555560,4,58
1474555570,5,54
1474555580,7,103
1474555590,2,56
1474555600,3,26
1474555610,9,166
1474555620,6,49
1474555630,3,32
1474555640,5,37
1474555650,1,32
1474555660,4,26
1474555670,7,56
1474555680,7,80
1474555690,4,55
1474555700,5,37
1474555710,5,78
1474555720,4,31
1474555730,5,37
1474555740,4,28
1474555750,5,81
1474555760,6,59
1474555770,7,90
1474555780,5,50
1474555790,6,112
1474555800,9,102
1474555810,4,52
1474555820,4,46
1474555830,6,58
1474555840,5,44
1474555850,4,33
1474555860,8,105
1474555870,8,75
1474555880,6,64
1474555890,13,185
1474555900,5,61
1474555910,5,97
1474555920,5,52
1474555930,4,40
1474555940,5,47
1474555950,5,53
1474555960,2,64
1474555970,2,18
1474555980,6,77
1474555990,4,37
1474556000,5,60
1474556010,4,63
1474556020,8,76
1474556030,4,87
1474556040,4,29
1474556050,3,31
1474556060,7,293
1474556070,9,123
1474556080,6,147
1474556090,2,33
1474556100,4,26
1474556110,9,183
1474556120,6,145
1474556130,6,80
1474556140,8,167
1474556150,5,75
1474556160,7,92
1474556170,3,26
1474556180,7,204
1474556190,6,209
1474556200,7,82
1474556210,3,88
1474556220,7,99
1474556230,4,43
1474556240,6,61
1474556250,5,69
1474556260,3,41
1474556270,7,80
1474556280,2,58
1474556290,7,94
1474556300,10,124
1474556310,4,79
1474556320,8,258
1474556330,4,37
1474556340,5,53
1474556350,9,150
1474556360,3,44
1474556370,9,98
1474556380,5,50
1474556390,9,135
1474556400,4,51
1474556410,5,45
1474556420,2,23
1474556430,6,66
1474556440,5,47
1474556450,4,35
1474556460,5,46
1474556470,4,29
1474556480,7,102
1474556490,6,79
1474556500,0,0
1474556511,6,61
1474556521,6,73
1474556531,14,176
1474556541,8,90
1474556551,5,76
1474556561,3,35
1474556571,4,44
1474556581,6,63
1474556591,6,67
1474556601,5,73
1474556611,5,67
1474556621,6,52
1474556631,11,139
1474556641,8,106
1474556651,6,68
1474556661,3,23
1474556671,5,82
1474556681,6,38
1474556691,3,42
1474556701,8,99
1474556711,7,58
1474556721,3,56
1474556731,9,119
1474556741,4,34
1474556751,5,52
1474556761,0,0
1474556771,7,97
1474556781,6,57
1474556791,8,99
1474556801,6,62
1474556811,4,46
1474556821,6,97
1474556831,4,59
1474556841,3,26
1474556851,4,45
1474556861,8,110
1474556871,2,21
1474556881,5,65
1474556891,2,30
1474556901,7,95
1474556911,5,92
1474556921,4,80
1474556931,6,279
1474556941,4,32
1474556951,6,62
1474556961,7,67
1474556971,7,66
1474556981,3,44
1474556991,2,25
1474557001,3,19
1474557011,4,41
1474557021,4,37
1474557031,5,55
1474557041,7,89
1474557051,6,75
1474557061,7,130
1474557071,5,47
1474557081,7,115
1474557091,5,68
1474557101,2,38
1474557111,7,106
1474557121,7,152
1474557131,5,57
1474557141,5,79
1474557151,4,32
1474557161,1,23
1474557171,6,91
1474557181,6,84
1474557191,8,95
1474557201,4,51
1474557211,9,119
1474557221,6,61
1474557231,5,46
1474557241,8,76
1474557251,7,65
1474557261,3,33
1474557271,8,220
1474557281,6,44
1474557291,4,47
1474557301,3,27
1474557311,6,66
1474557321,6,74
1474557331,5,76
1474557341,5,207
1474557351,7,112
1474557361,6,259
1474557371,8,71
1474557381,4,43
1474557391,4,48
1474557401,7,156
1474557411,6,43
1474557421,7,121
1474557431,4,36
1474557441,7,74
1474557451,2,25
1474557461,6,107
1474557471,5,38
1474557481,5,56
1474557491,8,110
1474557501,4,38
1474557511,2,19
1474557521,11,188
1474557531,3,91
1474557541,9,174
1474557551,8,143
1474557562,4,40
1474557572,1,31
1474557582,5,58
1474557592,6,65
1474557602,4,31
1474557612,4,40
1474557622,6,222
1474557632,5,51
1474557642,5,41
1474557652,10,93
1474557662,5,88
1474557672,9,94
1474557682,3,36
1474557692,6,62
1474557702,6,50
1474557712,11,175
1474557722,3,46
1474557732,5,45
1474557742,6,59
1474557752,2,49
1474557762,6,57
1474557772,6,55
1474557782,1,24
1474557792,3,20
1474557802,5,51
1474557812,5,50
1474557822,5,50
1474557832,8,65
1474557842,7,107
1474557852,4,37
1474557862,3,36
1474557872,4,23
1474557882,2,77
1474557892,10,110
1474557902,8,124
1474557912,7,144
1474557922,3,25
1474557932,6,66
1474557942,5,55
1474557952,8,128
1474557962,3,69
1474557972,4,31
1474557982,7,119
1474557992,10,94
1474558002,9,159
1474558012,3,22
1474558022,4,36
1474558032,4,35
1474558042,6,69
1474558052,5,165
1474558062,4,29
1474558072,4,31
1474558082,5,52
1474558092,2,24
1474558102,6,101
1474558112,8,139
1474558122,3,46
1474558132,9,79
1474558142,5,87
1474558152,8,181
1474558162,4,87
1474558172,5,34
1474558182,6,81
1474558192,9,198
1474558202,5,89
1474558212,7,78
1474558222,5,55
1474558232,5,63
1474558242,7,109
1474558252,5,66
1474558262,5,84
1474558272,3,24
1474558282,6,50
1474558292,10,294
1474558302,6,58
1474558312,5,63
1474558322,2,27
1474558332,6,59
1474558342,8,118
1474558352,7,88
1474558362,4,68
1474558372,3,29
1474558382,6,72
1474558392,5,65
1474558402,4,51
1474558412,11,119
1474558422,8,105
1474558432,2,32
1474558442,2,22
1474558452,11,192
1474558462,6,64
1474558472,6,67
1474558482,8,253
1474558492,4,29
1474558502,6,148
1474558512,8,92
1474558522,8,93
1474558532,4,36
1474558542,5,42
