CLICKS, MaxCPM5
1474465148,5,32
1474465158,4,68
1474465168,6,75
1474465178,2,27
1474465188,6,71
1474465198,4,30
1474465208,10,107
1474465218,7,77
1474465228,7,102
1474465238,5,58
1474465248,6,89
1474465258,2,32
1474465268,5,49
1474465278,3,24
1474465288,10,138
1474465298,8,80
1474465308,3,79
1474465318,4,67
1474465328,5,41
1474465338,7,77
1474465348,3,73
1474465358,2,19
1474465368,7,287
1474465378,3,35
1474465388,5,117
1474465398,2,19
1474465408,4,38
1474465418,4,41
1474465428,6,88
1474465438,5,41
1474465448,6,55
1474465458,8,115
1474465468,5,52
1474465478,8,295
1474465488,7,122
1474465498,6,151
1474465508,4,37
1474465518,3,30
1474465528,3,26
1474465538,5,58
1474465548,4,41
1474465558,3,27
1474465569,8,132
1474465579,7,90
1474465589,1,40
1474465599,8,82
1474465609,4,44
1474465619,7,89
1474465629,2,37
1474465639,6,55
1474465649,8,90
1474465659,4,91
1474465669,6,49
1474465679,6,75
1474465689,2,32
1474465699,5,62
1474465709,7,76
1474465719,3,33
1474465729,7,95
1474465739,8,81
1474465749,3,41
1474465759,6,55
1474465769,6,63
1474465779,5,49
1474465789,3,29
1474465799,1,15
1474465809,5,74
1474465819,6,73
1474465829,6,113
1474465839,6,122
1474465849,3,25
1474465859,2,29
1474465869,1,13
1474465879,9,98
1474465889,5,53
1474465899,5,120
1474465909,4,28
1474465919,4,32
1474465929,5,84
1474465939,12,173
1474465949,3,58
1474465959,9,120
1474465969,4,40
1474465979,6,51
1474465989,9,213
1474465999,7,67
1474466009,3,49
1474466019,5,59
1474466029,4,27
1474466039,3,43
1474466049,7,53
1474466059,6,106
1474466069,4,41
1474466079,9,124
1474466089,4,44
1474466099,7,82
1474466109,2,30
1474466119,10,163
1474466129,8,77
1474466139,9,210
1474466149,5,44
1474466159,8,158
1474466169,4,50
1474466179,9,168
1474466189,4,94
1474466199,5,141
1474466209,7,66
1474466219,7,99
1474466229,4,43
1474466239,7,53
1474466249,4,61
1474466259,5,84
1474466269,7,105
1474466279,8,98
1474466289,8,80
1474466299,11,109
1474466309,1,29
1474466319,7,170
1474466329,9,145
1474466339,5,70
1474466349,8,80
1474466359,10,237
1474466369,3,47
1474466379,5,43
1474466389,6,70
1474466399,6,179
1474466409,5,46
1474466419,4,136
1474466429,5,38
1474466439,10,114
1474466449,7,72
1474466459,4,61
1474466469,4,32
1474466479,11,156
1474466489,7,88
1474466499,7,115
1474466509,6,76
1474466519,4,42
1474466529,6,59
1474466539,7,54
1474466549,6,69
1474466559,0,0
1474466569,6,51
1474466579,6,58
1474466589,4,59
1474466600,5,74
1474466610,3,33
1474466620,9,95
1474466630,4,38
1474466640,7,92
1474466650,2,40
1474466660,7,91
1474466670,8,68
1474466680,9,155
1474466690,7,146
1474466700,5,51
1474466710,3,42
1474466720,9,82
1474466730,2,48
1474466740,7,95
1474466750,6,55
1474466760,9,100
1474466770,9,101
1474466780,5,58
1474466790,3,33
1474466800,4,33
1474466810,5,59
1474466820,4,41
1474466830,10,146
1474466840,11,263
1474466850,4,54
1474466860,8,83
1474466870,6,61
1474466880,7,86
1474466890,5,88
1474466900,4,87
1474466910,10,200
1474466920,6,128
1474466930,5,52
1474466940,8,77
1474466950,4,61
1474466960,2,18
1474466970,7,57
1474466980,11,186
1474466990,5,57
1474467000,9,136
1474467010,8,123
1474467020,5,50
1474467030,8,147
1474467040,1,23
1474467050,6,44
1474467060,5,61
1474467070,6,77
1474467080,3,41
1474467090,5,39
1474467100,6,73
1474467110,5,53
1474467120,7,56
1474467130,8,91
1474467140,6,71
1474467150,8,114
1474467160,6,62
1474467170,4,58
1474467180,6,54
1474467190,5,49
1474467200,8,175
1474467210,6,87
1474467220,5,65
1474467230,5,47
1474467240,7,116
1474467250,4,43
1474467260,9,90
1474467270,5,51
1474467280,7,95
1474467290,5,72
1474467300,5,42
1474467310,2,27
1474467320,10,91
1474467330,7,101
1474467340,5,55
1474467350,4,36
1474467360,3,23
1474467370,5,63
1474467380,6,227
1474467390,10,109
1474467400,8,178
1474467410,10,285
1474467420,1,23
1474467430,4,27
1474467440,5,50
1474467450,4,58
1474467460,7,82
1474467470,3,96
1474467480,7,112
1474467490,7,64
1474467500,9,213
1474467510,5,80
1474467520,8,89
1474467530,1,41
1474467540,5,83
1474467550,9,99
1474467560,7,183
1474467570,9,96
1474467580,6,91
1474467590,5,53
1474467600,9,145
1474467610,3,83
1474467620,3,28
1474467630,7,94
1474467641,4,86
1474467651,7,117
1474467661,6,58
1474467671,5,49
1474467681,6,65
1474467691,9,166
1474467701,6,99
1474467711,6,57
1474467721,4,42
1474467731,5,53
1474467741,7,62
1474467751,6,58
1474467761,8,120
1474467771,5,68
1474467781,9,101
1474467791,6,74
1474467801,3,55
1474467811,5,47
1474467821,4,31
1474467831,9,97
1474467841,4,37
1474467851,9,83
1474467861,7,69
1474467871,9,104
1474467881,3,72
1474467891,6,67
1474467901,3,28
1474467911,7,89
1474467921,10,409
1474467931,4,41
1474467941,4,41
1474467951,5,50
1474467961,3,25
1474467971,2,22
1474467981,7,70
1474467991,7,181
1474468001,4,35
1474468011,9,140
1474468021,4,58
1474468031,6,258
1474468041,1,129
1474468051,4,18
1474468061,5,52
1474468071,10,135
1474468081,3,49
1474468091,11,532
1474468101,6,54
1474468111,6,80
1474468121,6,57
1474468131,3,26
1474468141,6,62
1474468151,4,42
1474468161,5,89
1474468171,9,145
1474468181,3,57
1474468191,10,108
1474468201,8,97
1474468211,3,60
1474468221,12,352
1474468231,5,61
1474468241,5,65
1474468251,8,142
1474468261,8,113
1474468271,10,101
1474468281,4,79
1474468291,6,56
1474468301,5,34
1474468311,3,53
1474468321,5,37
1474468331,10,224
1474468341,7,125
1474468351,12,261
1474468361,6,97
1474468371,5,41
1474468381,5,58
1474468391,3,45
1474468401,5,55
1474468411,5,45
1474468421,6,48
1474468431,9,98
1474468441,4,36
1474468451,3,56
1474468461,3,22
1474468471,3,33
1474468481,4,20
1474468491,5,80
1474468501,4,42
1474468511,3,36
1474468521,3,43
1474468531,9,75
1474468541,12,141
1474468551,7,156
1474468561,3,75
1474468571,6,58
1474468581,5,52
1474468591,6,106
1474468601,4,50
1474468611,4,60
1474468621,5,50
1474468631,5,51
1474468641,4,29
1474468651,10,171
1474468661,4,47
1474468671,4,52
1474468682,2,34
1474468692,4,25
1474468702,4,40
1474468712,4,32
1474468722,6,73
1474468732,4,57
1474468742,5,72
1474468752,1,23
1474468762,8,257
1474468772,4,27
1474468782,5,94
1474468792,5,82
1474468802,6,56
1474468812,5,50
1474468822,7,54
1474468832,2,45
1474468842,3,25
1474468852,6,61
1474468862,4,44
1474468872,5,57
1474468882,9,220
1474468892,6,113
1474468902,5,50
1474468912,1,20
1474468922,8,146
1474468932,6,45
1474468942,8,82
1474468952,5,44
1474468962,3,24
1474468972,5,63
1474468982,6,57
1474468992,8,81
1474469002,7,149
1474469012,3,48
1474469022,6,49
1474469032,9,218
1474469042,5,87
1474469052,4,77
1474469062,6,79
1474469072,2,18
1474469082,5,66
1474469092,8,55
1474469102,4,41
1474469112,5,57
1474469122,6,49
1474469132,4,48
1474469142,6,109
1474469152,9,133
1474469162,7,170
1474469172,10,432
1474469182,8,148
1474469192,6,64
1474469202,2,31
1474469212,8,72
1474469222,8,75
1474469232,5,55
1474469242,9,209
1474469252,7,76
1474469262,3,65
1474469272,6,51
1474469282,6,98
1474469292,5,84
1474469302,5,69
1474469312,6,82
1474469322,5,97
1474469332,3,26
1474469342,7,118
1474469352,6,61
1474469362,10,120
1474469372,5,82
1474469382,4,44
1474469392,6,86
1474469402,4,27
1474469412,5,46
1474469422,4,32
1474469432,7,79
1474469442,5,135
1474469452,10,91
1474469462,5,61
1474469472,4,50
1474469482,4,36
1474469492,6,117
1474469502,6,71
1474469512,5,60
1474469522,5,56
1474469532,6,47
1474469542,5,80
1474469552,5,49
1474469562,2,37
1474469572,4,22
1474469582,7,111
1474469592,7,108
1474469602,5,65
1474469612,5,40
1474469622,2,52
1474469632,6,51
1474469642,2,46
1474469652,10,95
1474469662,10,142
1474469672,3,58
1474469682,9,140
1474469692,6,99
1474469702,2,126
1474469713,4,37
1474469723,6,53
1474469733,5,41
1474469743,3,56
1474469753,6,63
1474469763,4,34
1474469773,7,133
1474469783,5,71
1474469793,6,69
1474469803,4,101
1474469813,9,137
1474469823,3,73
1474469833,5,38
1474469843,7,115
1474469853,5,72
1474469863,5,47
1474469873,3,34
1474469883,5,48
1474469893,11,312
1474469903,8,89
1474469913,5,49
1474469923,5,82
1474469933,4,33
1474469943,5,82
1474469953,3,22
1474469963,8,89
1474469973,6,73
1474469983,4,51
1474469993,10,127
1474470003,7,119
1474470013,5,56
1474470023,2,26
1474470033,6,90
1474470043,4,51
1474470053,9,83
1474470063,7,103
1474470073,2,28
1474470083,10,103
1474470093,6,72
1474470103,6,66
1474470113,7,57
1474470123,8,92
1474470133,2,29
1474470143,7,75
1474470153,4,33
1474470163,7,64
1474470173,8,109
1474470183,5,63
1474470193,2,49
1474470203,5,50
1474470213,1,22
1474470223,5,32
1474470233,9,82
1474470243,7,94
1474470253,2,23
1474470263,10,155
1474470273,8,117
1474470283,10,106
1474470293,6,95
1474470303,1,17
1474470313,7,94
1474470323,6,44
1474470333,5,54
1474470343,9,96
1474470353,6,126
1474470363,3,37
1474470373,2,23
1474470383,6,46
1474470393,7,71
1474470403,9,191
1474470413,5,48
1474470423,7,70
1474470433,5,62
1474470443,8,191
1474470453,5,56
1474470463,5,61
1474470473,7,82
1474470483,6,52
1474470493,5,58
1474470503,11,134
1474470513,7,80
1474470523,5,75
1474470533,4,37
1474470543,5,44
1474470553,5,35
1474470563,6,50
1474470573,2,32
1474470583,6,85
1474470593,9,102
1474470603,6,99
1474470613,8,118
1474470623,4,37
1474470633,3,45
1474470643,3,28
1474470653,7,63
1474470663,5,62
1474470673,6,94
1474470683,5,77
1474470693,4,50
1474470703,3,29
1474470713,4,28
1474470723,11,587
1474470733,3,26
1474470743,4,55
1474470754,5,52
1474470764,3,40
1474470774,4,25
1474470784,6,55
1474470794,2,93
1474470804,3,20
1474470814,3,21
1474470824,5,42
1474470834,13,257
1474470844,2,41
1474470854,4,22
1474470864,5,50
1474470874,10,154
1474470884,7,141
1474470894,4,75
1474470904,5,51
1474470914,6,50
1474470924,5,46
1474470934,8,157
1474470944,6,132
1474470954,2,26
1474470964,9,136
1474470974,6,99
1474470984,5,56
1474470994,7,88
1474471004,6,68
1474471014,3,43
1474471024,2,25
1474471034,4,24
1474471044,6,48
1474471054,7,59
1474471064,8,343
1474471074,6,85
1474471084,4,33
1474471094,10,119
1474471104,5,83
1474471114,5,38
1474471124,5,68
1474471134,6,39
1474471144,4,88
1474471154,5,69
1474471164,5,57
1474471174,5,55
1474471184,5,77
1474471194,10,228
1474471204,2,24
1474471214,3,33
1474471224,6,57
1474471234,10,162
1474471244,7,203
1474471254,1,40
1474471264,5,60
1474471274,3,39
1474471284,4,24
1474471294,4,57
1474471304,8,70
1474471314,5,60
1474471324,8,70
1474471334,8,128
1474471344,4,38
1474471354,9,82
1474471364,6,122
1474471374,5,35
1474471384,5,47
1474471394,4,55
1474471404,5,40
1474471414,6,118
1474471424,6,64
1474471434,3,20
1474471444,3,49
1474471454,8,65
1474471464,5,77
1474471474,6,58
1474471484,4,50
1474471494,5,32
1474471504,8,150
1474471514,8,169
1474471524,5,183
1474471534,6,87
1474471544,6,88
1474471554,5,37
1474471564,2,29
1474471574,7,67
1474471584,4,32
1474471594,5,45
1474471604,7,62
1474471614,5,77
1474471624,8,134
1474471634,7,118
1474471644,6,93
1474471654,3,41
1474471664,6,67
1474471674,2,35
1474471684,9,302
1474471694,8,93
1474471704,6,73
1474471714,7,95
1474471724,5,42
1474471734,7,123
1474471744,3,32
1474471754,4,28
1474471764,6,72
1474471774,4,27
1474471784,3,27
1474471794,7,93
1474471805,8,121
1474471815,6,54
1474471825,4,47
1474471835,3,22
1474471845,6,127
1474471855,7,99
1474471865,4,42
1474471875,7,44
1474471885,7,99
1474471895,3,30
1474471905,3,23
1474471915,5,48
1474471925,4,31
1474471935,6,88
1474471945,6,74
1474471955,4,48
1474471965,1,26
1474471975,9,156
1474471985,6,70
1474471995,8,82
1474472005,4,60
1474472015,7,70
1474472025,6,106
1474472035,8,133
1474472045,9,315
1474472055,2,27
1474472065,7,69
1474472075,3,28
1474472085,8,64
1474472095,3,68
1474472105,10,103
1474472115,8,95
1474472125,5,64
1474472135,6,52
1474472145,5,58
1474472155,8,88
1474472165,6,52
1474472175,3,63
1474472185,7,201
1474472195,7,82
1474472205,6,72
1474472215,8,69
1474472225,3,41
1474472235,3,39
1474472245,5,109
1474472255,3,25
1474472265,7,174
1474472275,6,75
1474472285,4,33
1474472295,3,64
1474472305,7,88
1474472315,8,92
1474472325,5,69
1474472335,5,35
1474472345,7,67
1474472355,7,65
1474472365,12,254
1474472375,14,302
1474472385,6,199
1474472395,3,39
1474472405,1,18
1474472415,4,23
1474472425,8,145
1474472435,8,104
1474472445,2,22
1474472455,9,89
1474472465,5,84
1474472475,7,87
1474472485,3,59
1474472495,7,137
1474472505,2,86
1474472515,5,86
1474472525,3,36
1474472535,7,483
1474472545,4,37
1474472555,7,118
1474472565,7,75
1474472575,8,106
1474472585,7,127
1474472595,6,54
1474472605,5,44
1474472615,6,63
1474472625,10,114
1474472635,6,61
1474472645,10,106
1474472655,8,136
1474472665,5,84
1474472675,1,26
1474472685,9,89
1474472695,10,152
1474472705,6,517
1474472715,4,226
1474472725,6,70
1474472735,5,42
1474472745,2,34
1474472755,4,30
1474472765,8,71
1474472775,4,47
1474472785,4,30
1474472795,2,34
1474472805,8,77
1474472815,6,64
1474472825,3,56
1474472835,4,25
1474472845,5,92
1474472856,6,160
1474472866,6,70
1474472876,4,42
1474472886,5,36
1474472896,5,43
1474472906,4,33
1474472916,3,41
1474472926,4,46
1474472936,3,26
1474472946,6,67
1474472956,8,91
1474472966,5,73
1474472976,4,30
1474472986,4,39
1474472996,5,51
1474473006,7,52
1474473016,2,46
1474473026,3,25
1474473036,8,156
1474473046,4,99
1474473056,6,42
1474473066,8,160
1474473076,6,182
1474473086,7,68
1474473096,3,36
1474473106,6,85
1474473116,6,40
1474473126,5,91
1474473136,5,57
1474473146,4,31
1474473156,4,54
1474473166,5,43
1474473176,10,114
1474473186,6,74
1474473196,3,34
1474473206,9,84
1474473216,2,90
1474473226,3,27
1474473236,5,31
1474473246,7,82
1474473256,8,69
1474473266,4,69
1474473276,6,42
1474473286,7,81
1474473296,5,61
1474473306,5,45
1474473316,9,84
1474473326,2,44
1474473336,2,21
1474473346,4,24
1474473356,6,97
1474473366,4,36
1474473376,4,44
1474473386,4,38
1474473396,8,92
1474473406,5,114
1474473416,8,204
1474473426,5,55
1474473436,10,144
1474473446,6,101
1474473456,5,207
1474473466,2,112
1474473476,7,87
1474473486,5,86
1474473496,4,69
1474473506,9,114
1474473516,5,52
1474473526,3,31
1474473536,8,343
1474473546,2,42
1474473556,4,25
1474473566,5,46
1474473576,9,121
1474473586,6,56
1474473596,6,58
1474473606,6,72
1474473616,6,118
1474473626,7,54
1474473636,5,66
1474473646,4,50
1474473656,7,61
1474473666,5,74
1474473676,2,31
1474473686,5,34
1474473696,3,35
1474473706,3,34
1474473716,10,132
1474473726,6,133
1474473736,2,20
1474473746,6,87
1474473756,8,114
1474473766,13,355
1474473776,3,85
1474473786,7,67
1474473796,5,135
1474473806,8,97
1474473816,5,40
1474473826,3,45
1474473836,8,61
1474473846,4,79
1474473856,4,41
1474473866,4,27
1474473876,6,200
1474473887,6,55
1474473897,3,52
1474473907,6,37
1474473917,5,69
1474473927,5,79
1474473937,5,38
1474473947,3,30
1474473957,5,35
1474473967,5,91
1474473977,7,77
1474473987,7,49
1474473997,2,29
1474474007,6,85
1474474017,3,64
1474474027,7,187
1474474037,5,46
1474474047,6,57
1474474057,6,65
1474474067,1,53
1474474077,8,89
1474474087,5,49
1474474097,5,80
1474474107,7,61
1474474117,5,54
1474474127,3,49
1474474137,7,78
1474474147,9,222
1474474157,6,84
1474474167,8,61
1474474177,2,53
1474474187,4,22
1474474197,9,128
1474474207,4,43
1474474217,10,160
1474474227,14,171
1474474237,8,132
1474474247,5,111
1474474257,7,190
1474474267,4,38
1474474277,4,34
1474474287,4,36
1474474297,9,148
1474474307,7,120
1474474317,7,74
1474474327,8,108
1474474337,6,50
1474474347,3,43
1474474357,7,71
1474474367,3,45
1474474377,7,214
1474474387,5,69
1474474397,9,105
1474474407,7,90
1474474417,5,46
1474474427,7,73
1474474437,7,87
1474474447,4,43
1474474457,7,207
1474474467,14,169
1474474477,7,148
1474474487,8,192
1474474497,10,218
1474474507,6,63
1474474517,4,35
1474474527,1,16
1474474537,2,20
1474474547,5,58
1474474557,5,119
1474474567,5,69
1474474577,7,104
1474474587,7,181
1474474597,6,65
1474474607,6,117
1474474617,3,26
1474474627,5,105
1474474637,8,140
1474474647,5,45
1474474657,5,59
1474474667,2,26
1474474677,7,94
1474474687,2,47
1474474697,6,68
1474474707,5,72
1474474717,8,88
1474474727,2,47
1474474737,8,145
1474474747,2,27
1474474757,6,70
1474474767,4,36
1474474777,7,62
1474474787,1,23
1474474797,5,44
1474474807,5,34
1474474817,8,105
1474474827,2,56
1474474837,1,22
1474474847,10,99
1474474857,4,119
1474474867,5,52
1474474877,7,105
1474474887,10,133
1474474898,4,56
1474474908,4,29
1474474918,4,41
1474474928,9,97
1474474938,7,85
1474474948,9,90
1474474958,2,50
1474474968,3,24
1474474978,8,104
1474474988,10,498
1474474998,7,132
1474475008,8,120
1474475018,1,28
1474475028,6,76
1474475038,11,161
1474475048,5,187
1474475058,4,37
1474475068,6,79
1474475078,5,37
1474475088,6,107
1474475098,7,124
1474475108,3,31
1474475118,8,83
1474475128,5,51
1474475138,10,165
1474475148,2,49
1474475158,6,134
1474475168,5,39
1474475178,3,27
1474475188,8,76
1474475198,8,76
1474475208,4,58
1474475218,10,90
1474475228,3,28
1474475238,4,46
1474475248,10,113
1474475258,6,82
1474475268,9,154
1474475278,5,49
1474475288,10,271
1474475298,5,78
1474475308,6,104
1474475318,6,44
1474475328,4,38
1474475338,6,47
1474475348,6,97
1474475358,1,17
1474475368,1,13
1474475378,12,211
1474475388,7,137
1474475398,7,86
1474475408,1,40
1474475418,5,52
1474475428,2,43
1474475438,2,23
1474475448,6,52
1474475458,5,120
1474475468,5,57
1474475478,5,41
1474475488,9,109
1474475498,2,66
1474475508,6,140
1474475518,4,33
1474475528,6,61
1474475538,11,162
1474475548,7,93
1474475558,6,130
1474475568,12,195
1474475578,3,98
1474475588,5,30
1474475598,6,81
1474475608,9,94
1474475618,4,42
1474475628,5,58
1474475638,8,87
1474475648,4,79
1474475658,6,91
1474475668,4,38
1474475678,8,112
1474475688,2,54
1474475698,8,136
1474475708,6,266
1474475718,10,119
1474475728,4,38
1474475738,6,59
1474475748,5,42
1474475758,5,72
1474475768,7,114
1474475778,10,99
1474475788,9,165
1474475798,5,60
1474475808,5,60
1474475818,9,92
1474475828,8,92
1474475838,7,161
1474475848,7,193
1474475858,6,59
1474475868,5,38
1474475878,5,72
1474475888,5,86
1474475898,4,60
1474475908,6,81
1474475919,9,136
1474475929,5,60
1474475939,5,81
1474475949,8,107
1474475959,8,123
1474475969,7,82
1474475979,6,74
1474475989,5,96
1474475999,7,69
1474476009,8,162
1474476019,9,129
1474476029,8,104
1474476039,5,114
1474476049,3,23
1474476059,6,90
1474476069,4,38
1474476079,13,182
1474476089,4,68
1474476099,3,21
1474476109,9,159
1474476119,6,53
1474476129,10,130
1474476139,2,39
1474476149,4,20
1474476159,9,125
1474476169,3,36
1474476179,5,56
1474476189,6,84
1474476199,8,70
1474476209,4,62
1474476219,3,29
1474476229,5,53
1474476239,7,61
1474476249,5,60
1474476259,2,32
1474476269,6,53
1474476279,4,33
1474476289,6,136
1474476299,12,1107
1474476309,9,117
1474476319,7,79
1474476329,6,67
1474476339,4,77
1474476349,2,36
1474476359,6,60
1474476369,3,42
1474476379,4,36
1474476389,10,328
1474476399,7,100
1474476409,5,44
1474476419,6,77
1474476429,1,49
1474476439,11,140
1474476449,7,199
1474476459,8,187
1474476469,10,126
1474476479,3,40
1474476489,4,33
1474476499,8,83
1474476509,7,130
1474476519,6,64
1474476529,5,68
1474476539,2,19
1474476549,10,96
1474476559,8,89
1474476569,5,65
1474476579,6,64
1474476589,5,145
1474476599,5,59
1474476609,6,53
1474476619,6,57
1474476629,6,55
1474476639,10,87
1474476649,3,88
1474476659,6,130
1474476669,4,38
1474476679,4,28
1474476689,5,50
1474476699,4,53
1474476709,6,83
1474476719,6,44
1474476729,6,54
1474476739,10,141
1474476749,10,164
1474476759,2,24
1474476769,0,0
1474476779,6,136
1474476789,4,47
1474476799,7,320
1474476809,6,109
1474476819,5,36
1474476829,6,74
1474476839,3,27
1474476849,9,94
1474476859,6,80
1474476869,5,70
1474476879,8,99
1474476889,7,167
1474476899,5,58
1474476909,7,87
1474476919,5,45
1474476929,11,202
1474476939,5,72
1474476949,2,20
1474476960,2,14
1474476970,4,35
1474476980,6,54
1474476990,7,69
1474477000,12,735
1474477010,6,130
1474477020,4,31
1474477030,5,66
1474477040,6,90
1474477050,8,107
1474477060,8,113
1474477070,4,41
1474477080,5,52
1474477090,6,74
1474477100,8,85
1474477110,7,116
1474477120,5,99
1474477130,8,110
1474477140,5,72
1474477150,3,24
1474477160,7,115
1474477170,4,48
1474477180,7,68
1474477190,4,38
1474477200,7,59
1474477210,3,41
1474477220,6,40
1474477230,9,156
1474477240,9,166
1474477250,3,122
1474477260,4,43
1474477270,2,17
1474477280,8,129
1474477290,7,74
1474477300,6,104
1474477310,4,54
1474477320,8,88
1474477330,3,88
1474477340,5,41
1474477350,4,36
1474477360,3,33
1474477370,4,27
1474477380,4,65
1474477390,2,19
1474477400,6,111
1474477410,4,57
1474477420,7,43
1474477430,3,83
1474477440,5,74
1474477450,7,87
1474477460,2,29
1474477470,10,106
1474477480,3,53
1474477490,10,137
1474477500,4,87
1474477510,3,41
1474477520,4,26
1474477530,6,42
1474477540,5,95
1474477550,4,38
1474477560,4,32
1474477570,6,216
1474477580,11,271
1474477590,11,106
1474477600,7,105
1474477610,8,106
1474477620,6,83
1474477630,7,49
1474477640,5,55
1474477650,7,60
1474477660,10,112
1474477670,7,179
1474477680,1,30
1474477690,7,68
1474477700,1,29
1474477710,10,150
1474477720,10,242
1474477730,4,106
1474477740,4,23
1474477750,5,68
1474477760,6,90
1474477770,6,78
1474477780,2,21
1474477790,4,63
1474477800,3,26
1474477810,2,16
1474477820,6,50
1474477830,5,55
1474477840,3,46
1474477850,6,39
1474477860,7,112
1474477870,6,93
1474477880,4,59
1474477890,10,204
1474477900,7,94
1474477910,4,58
1474477920,6,83
1474477930,5,41
1474477940,3,41
1474477950,7,89
1474477960,6,48
1474477970,5,59
1474477981,5,55
1474477991,7,63
1474478001,2,51
1474478011,5,63
1474478021,3,66
1474478031,10,194
1474478041,2,30
1474478051,4,29
1474478061,3,27
1474478071,2,29
1474478081,2,16
1474478091,7,78
1474478101,4,75
1474478111,8,90
1474478121,3,86
1474478131,8,761
1474478141,3,56
1474478151,6,81
1474478161,9,94
1474478171,10,145
1474478181,3,32
1474478191,4,35
1474478201,6,87
1474478211,9,120
1474478221,6,69
1474478231,6,66
1474478241,2,21
1474478251,8,62
1474478261,4,73
1474478271,4,32
1474478281,8,77
1474478291,11,246
1474478301,5,57
1474478311,6,54
1474478321,8,121
1474478331,1,19
1474478341,7,104
1474478351,12,140
1474478361,6,180
1474478371,6,114
1474478381,6,66
1474478391,2,25
1474478401,7,214
1474478411,7,62
1474478421,2,42
1474478431,6,103
1474478441,6,52
1474478451,7,73
1474478461,4,73
1474478471,2,32
1474478481,2,14
1474478491,6,39
1474478501,6,60
1474478511,5,50
1474478521,7,91
1474478531,2,21
1474478541,5,39
1474478551,4,103
1474478561,5,38
1474478571,6,52
1474478581,8,144
1474478591,4,33
1474478601,7,64
1474478611,8,144
1474478621,3,30
1474478631,7,106
1474478641,4,69
1474478651,9,129
1474478661,6,230
1474478671,5,90
1474478681,4,26
1474478691,7,74
1474478701,6,117
1474478711,4,41
1474478721,2,21
1474478731,9,160
1474478741,6,385
1474478751,7,182
1474478761,3,33
1474478771,4,33
1474478781,6,43
1474478791,5,81
1474478801,6,54
1474478811,3,47
1474478821,8,66
1474478831,4,29
1474478841,5,153
1474478851,2,70
1474478861,5,39
1474478871,8,120
1474478881,5,79
1474478891,10,136
1474478901,6,78
1474478911,6,93
1474478921,7,111
1474478931,6,108
1474478941,6,59
1474478951,3,59
1474478961,5,42
1474478971,9,160
1474478981,11,194
1474478991,7,96
1474479001,6,70
1474479012,6,55
1474479022,4,30
1474479032,4,46
1474479042,7,59
1474479052,5,76
1474479062,0,0
1474479072,2,15
1474479082,6,75
1474479092,6,71
1474479102,9,164
1474479112,2,32
1474479122,2,28
1474479132,5,65
1474479142,4,32
1474479152,8,83
1474479162,5,54
1474479172,7,90
1474479182,7,251
1474479192,5,50
1474479202,5,39
1474479212,4,49
1474479222,3,35
1474479232,4,42
1474479242,7,134
1474479252,3,51
1474479262,6,38
1474479272,2,21
1474479282,4,30
1474479292,5,94
1474479302,5,73
1474479312,5,367
1474479322,5,65
1474479332,7,73
1474479342,4,48
1474479352,2,27
1474479362,8,97
1474479372,11,184
1474479382,7,87
1474479392,4,62
1474479402,5,52
1474479412,5,37
1474479422,5,50
1474479432,3,22
1474479442,3,75
1474479452,4,25
1474479462,3,34
1474479472,7,51
1474479482,5,82
1474479492,10,149
1474479502,3,102
1474479512,10,167
1474479522,4,36
1474479532,7,91
1474479542,6,56
1474479552,12,413
1474479562,5,90
1474479572,5,44
1474479582,3,31
1474479592,4,28
1474479602,6,74
1474479612,5,58
1474479622,3,36
1474479632,7,81
1474479642,8,115
1474479652,12,190
1474479662,4,54
1474479672,4,30
1474479682,7,237
1474479692,5,44
1474479702,5,71
1474479712,4,44
1474479722,8,107
1474479732,4,47
1474479742,5,56
1474479752,5,35
1474479762,4,63
1474479772,5,40
1474479782,3,26
1474479792,8,74
1474479802,6,91
1474479812,7,89
1474479822,3,52
1474479832,7,46
1474479842,5,103
1474479852,4,37
1474479862,8,90
1474479872,5,67
1474479882,4,32
1474479892,11,151
1474479902,11,165
1474479912,7,85
1474479922,5,68
1474479932,3,37
1474479942,6,71
1474479952,5,50
1474479962,5,45
1474479972,6,95
1474479982,7,72
1474479992,7,92
1474480002,7,86
1474480012,4,33
1474480022,5,333
1474480032,1,23
1474480042,5,33
1474480053,8,112
1474480063,11,192
1474480073,5,107
1474480083,4,42
1474480093,14,302
1474480103,6,97
1474480113,5,77
1474480123,5,38
1474480133,3,44
1474480143,2,21
1474480153,6,53
1474480163,3,32
1474480173,7,91
1474480183,5,81
1474480193,8,90
1474480203,6,46
1474480213,4,71
1474480223,6,53
1474480233,5,74
1474480243,8,164
1474480253,5,76
1474480263,5,50
1474480273,4,38
1474480283,6,203
1474480293,4,50
1474480303,5,51
1474480313,6,65
1474480323,6,55
1474480333,6,106
1474480343,9,140
1474480353,6,68
1474480363,8,68
1474480373,4,38
1474480383,8,104
1474480393,4,39
1474480403,4,43
1474480413,2,25
1474480423,9,91
1474480433,8,116
1474480443,0,0
1474480453,3,17
1474480463,8,67
1474480473,5,111
1474480483,4,19
1474480493,7,327
1474480503,11,327
1474480513,7,94
1474480523,15,416
1474480533,6,122
1474480543,4,37
1474480553,8,96
1474480563,4,42
1474480573,4,30
1474480583,11,201
1474480593,4,111
1474480603,3,21
1474480613,10,129
1474480623,4,68
1474480633,10,118
1474480643,7,74
1474480653,9,117
1474480663,6,63
1474480673,6,62
1474480683,4,36
